username,rating,text,date,thumbsUp,replyContent,replyDate,translated_text,clean_text
Pengguna Google,4,semua bagus gw suka tapi anehnya sistem Gacha ini yg buat game ini jelek,2025-10-25 14:08:54,1,,,semua bagus gw suka tapi anehnya sistem Gacha ini yg buat game ini jelek,semua bagus gw suka tapi anehnya sistem Gacha ini yg buat game ini jelek
Pengguna Google,1,"game kikir, gacha mahal. tidak ramah bagi F2P maupun whaler. mending lanjut kembangin Blue Archive aja.",2025-10-25 14:03:02,0,,,"game kikir, gacha mahal. tidak ramah bagi F2P maupun whaler. mending lanjut kembangin Blue Archive aja.","game kikir, gacha mahal. tidak ramah bagi F2P maupun whaler. mending lanjut kembangin Blue Archive aja."
Pengguna Google,5,game baik,2025-10-25 13:59:35,0,,,game baik,game baik
Pengguna Google,5,"lgsg ke intinya : saya suka sama gameplay, animasi, karakter, tapi saya gk suka sistem gacha yg memberatkan F2P. tolong diperbaiki kalau masih mau rate bagus ty",2025-10-25 13:58:25,0,,,"lgsg ke intinya : saya suka sama gameplay, animasi, karakter, tapi saya gk suka sistem gacha yg memberatkan F2P. tolong diperbaiki kalau masih mau rate bagus ty","lgsg ke intinya : saya suka sama gameplay, animasi, karakter, tapi saya gk suka sistem gacha yg memberatkan F2P. tolong diperbaiki kalau masih mau rate bagus ty"
Pengguna Google,5,"Game play bagus, karakter bagus, semua dah oke. Masalah gacha memang mahal tapi kayanya bisa di maklum karna memang karakternya masih sedikit. Ya moga kedepannya bisa di murahin gachanya kalo karakternya udh mulai banyak plus bansos moga banyak juga.",2025-10-25 13:57:48,1,,,"Game play bagus, karakter bagus, semua dah oke. Masalah gacha memang mahal tapi kayanya bisa di maklum karna memang karakternya masih sedikit. Ya moga kedepannya bisa di murahin gachanya kalo karakternya udh mulai banyak plus bansos moga banyak juga.","Game play bagus, karakter bagus, semua dah oke. Masalah gacha memang mahal tapi kayanya bisa di maklum karna memang karakternya masih sedikit. Ya moga kedepannya bisa di murahin gachanya kalo karakternya udh mulai banyak plus bansos moga banyak juga."
Pengguna Google,5,bagus game nya sangat sangat dermawan dan sangat murah gacha nya pokoknya the best kalian harus coba 👍🔥,2025-10-25 13:57:27,0,,,bagus game nya sangat sangat dermawan dan sangat murah gacha nya pokoknya the best kalian harus coba 👍🔥,bagus game nya sangat sangat dermawan dan sangat murah gacha nya pokoknya the best kalian harus coba 👍🔥
Pengguna Google,1,"kecewa, udh main sampe lvl 20, dan udh binding dengan akun Gmail, terus sekalinya mau masuk lgi, reset dri awal 😭😭🔥 gamenya, padahal udh bener Gmail ny itu, char di dalam udh dpt limited + signature ny",2025-10-25 13:40:20,0,,,"kecewa, udh main sampe lvl 20, dan udh binding dengan akun Gmail, terus sekalinya mau masuk lgi, reset dri awal 😭😭🔥 gamenya, padahal udh bener Gmail ny itu, char di dalam udh dpt limited + signature ny","kecewa, udh main sampe lvl 20, dan udh binding dengan akun Gmail, terus sekalinya mau masuk lgi, reset dri awal 😭😭🔥 gamenya, padahal udh bener Gmail ny itu, char di dalam udh dpt limited + signature ny"
Pengguna Google,5,"kayak nya pasar market player nya yostar bukan untuk yang gamer easy, kayak nya lebih menarik untuk gamer hard yang ingin menamatkan game dengan lebih effort kayak arknight dan azurlane, segak nya thumb up untuk Dev yang membuat kualitas gameplay nya overall bagus",2025-10-25 13:35:53,0,,,"kayak nya pasar market player nya yostar bukan untuk yang gamer easy, kayak nya lebih menarik untuk gamer hard yang ingin menamatkan game dengan lebih effort kayak arknight dan azurlane, segak nya thumb up untuk Dev yang membuat kualitas gameplay nya overall bagus","kayak nya pasar market player nya yostar bukan untuk yang gamer easy, kayak nya lebih menarik untuk gamer hard yang ingin menamatkan game dengan lebih effort kayak arknight dan azurlane, segak nya thumb up untuk Dev yang membuat kualitas gameplay nya overall bagus"
Pengguna Google,1,jangan di buat kikir woi Dev asw,2025-10-25 13:25:46,0,,,jangan di buat kikir woi Dev asw,jangan di buat kikir woi Dev asw
Pengguna Google,5,"game nya sangat bagus, aku suka gameplay nya art nya dan semuanya menurutku bagus, kecuali sistem gachanya yang di mana game RPG lain untuk satu kali gacha itu menghabiskan 160-150 tapi di game ini malah 300 yang di mana itu sangat mahal, pesan saya mungkin bisa di turunkan lagi untuk price gachanya ke normal",2025-10-25 13:24:40,1,,,"game nya sangat bagus, aku suka gameplay nya art nya dan semuanya menurutku bagus, kecuali sistem gachanya yang di mana game RPG lain untuk satu kali gacha itu menghabiskan 160-150 tapi di game ini malah 300 yang di mana itu sangat mahal, pesan saya mungkin bisa di turunkan lagi untuk price gachanya ke normal","game nya sangat bagus, aku suka gameplay nya art nya dan semuanya menurutku bagus, kecuali sistem gachanya yang di mana game RPG lain untuk satu kali gacha itu menghabiskan 160-150 tapi di game ini malah 300 yang di mana itu sangat mahal, pesan saya mungkin bisa di turunkan lagi untuk price gachanya ke normal"
Pengguna Google,5,gak komplain apa²,2025-10-25 13:22:04,0,,,gak komplain apa²,gak komplain apa²
Pengguna Google,1,gacha terlalu mahal,2025-10-25 13:20:53,0,,,gacha terlalu mahal,gacha terlalu mahal
Pengguna Google,3,Please remove auto battle 😮‍💨,2025-10-25 13:13:06,0,,,Please remove auto battle 😮‍💨,Please remove auto battle 😮‍💨
Pengguna Google,5,game nya lumayan baguss,2025-10-25 13:11:05,0,,,game nya lumayan baguss,game nya lumayan baguss
Pengguna Google,5,jangan kikir lah,2025-10-25 13:10:48,0,,,jangan kikir lah,jangan kikir lah
Pengguna Google,1,turunkan harga gacha nya CBT 160 skrng global jd 300,2025-10-25 13:08:06,0,,,turunkan harga gacha nya CBT 160 skrng global jd 300,turunkan harga gacha nya CBT 160 skrng global jd 300
Pengguna Google,5,"Oke, sip. Tinggal di improve lagi gamenya.",2025-10-25 13:03:19,0,,,"Oke, sip. Tinggal di improve lagi gamenya.","Oke, sip. Tinggal di improve lagi gamenya."
Pengguna Google,1,Low chance gacha,2025-10-25 12:51:55,0,,,Low chance gacha,Low chance gacha
Pengguna Google,5,"untuk gamenya sudah bagus,tapi dari segi gacha tolong lah diturunin 3k ni mahal sangat,juga Fps nya sering pecah bikin gak nyaman main jadi mungkin bisa diperbaiki lagi untuk Fpsnya",2025-10-25 12:31:14,0,,,"untuk gamenya sudah bagus,tapi dari segi gacha tolong lah diturunin 3k ni mahal sangat,juga Fps nya sering pecah bikin gak nyaman main jadi mungkin bisa diperbaiki lagi untuk Fpsnya","untuk gamenya sudah bagus,tapi dari segi gacha tolong lah diturunin 3k ni mahal sangat,juga Fps nya sering pecah bikin gak nyaman main jadi mungkin bisa diperbaiki lagi untuk Fpsnya"
Pengguna Google,1,GK bisa di main kan gema nya muncul error mulu,2025-10-25 12:26:08,0,,,GK bisa di main kan gema nya muncul error mulu,GK bisa di main kan gema nya muncul error mulu
Pengguna Google,5,"bagus sih, tapi tolong banget ini mah, gachanya jangan 1 pull 300 juga 😵",2025-10-25 12:25:26,0,,,"bagus sih, tapi tolong banget ini mah, gachanya jangan 1 pull 300 juga 😵","bagus sih, tapi tolong banget ini mah, gachanya jangan 1 pull 300 juga 😵"
Pengguna Google,3,"I give it 3 stars not because the game is bad, but because the gacha system is too expensive, and the resources to obtain crystals or stellanite are difficult. Please return it to how it was during the CBT phase.",2025-10-25 12:22:00,0,,,"I give it 3 stars not because the game is bad, but because the gacha system is too expensive, and the resources to obtain crystals or stellanite are difficult. Please return it to how it was during the CBT phase.","I give it 3 stars not because the game is bad, but because the gacha system is too expensive, and the resources to obtain crystals or stellanite are difficult. Please return it to how it was during the CBT phase."
Pengguna Google,5,Aku suka game ini 😋,2025-10-25 12:17:34,0,,,Aku suka game ini 😋,Aku suka game ini 😋
Pengguna Google,1,pelit. udah itu aja,2025-10-25 12:16:12,0,,,pelit. udah itu aja,pelit. udah itu aja
Pengguna Google,1,harian dikit tapi gacha mahal,2025-10-25 12:05:49,0,,,harian dikit tapi gacha mahal,harian dikit tapi gacha mahal
Pengguna Google,5,game baik dan tidak kikir.. semoga improvisasi terus ya Dev 🥰aku cinta mati chitosan btw min.. tolong dong semoga besok pulang ya chitosa nya,2025-10-25 11:58:11,1,,,game baik dan tidak kikir.. semoga improvisasi terus ya Dev 🥰aku cinta mati chitosan btw min.. tolong dong semoga besok pulang ya chitosa nya,game baik dan tidak kikir.. semoga improvisasi terus ya Dev 🥰aku cinta mati chitosan btw min.. tolong dong semoga besok pulang ya chitosa nya
Pengguna Google,3,"semua udah bagus serius,tapi ada beberapa system atau bug yang merugikan player termasuk system ghaca nya,syatem ghacanya beda dari game lainya & menhabiskan uang atau ticket dan waktu yang tidak bisa di bilang sedikit, ada beberapa bug juga, seperti. 1.)ghaca tiba tiba keluar sendiri. 2.)bergerak sendiri saat naik level/potensi ketika menclear area. 3.)skill ult tidak keluar saat di pencet(aku pernah ngerasain tapi jarang. jadi mohon dev di perbaikinter masuk saat ghaca, agar newbie bisa dpt ☆5",2025-10-25 11:54:43,0,,,"semua udah bagus serius,tapi ada beberapa system atau bug yang merugikan player termasuk system ghaca nya,syatem ghacanya beda dari game lainya & menhabiskan uang atau ticket dan waktu yang tidak bisa di bilang sedikit, ada beberapa bug juga, seperti. 1.)ghaca tiba tiba keluar sendiri. 2.)bergerak sendiri saat naik level/potensi ketika menclear area. 3.)skill ult tidak keluar saat di pencet(aku pernah ngerasain tapi jarang. jadi mohon dev di perbaikinter masuk saat ghaca, agar newbie bisa dpt ☆5","semua udah bagus serius,tapi ada beberapa system atau bug yang merugikan player termasuk system ghaca nya,syatem ghacanya beda dari game lainya & menhabiskan uang atau ticket dan waktu yang tidak bisa di bilang sedikit, ada beberapa bug juga, seperti. 1.)ghaca tiba tiba keluar sendiri. 2.)bergerak sendiri saat naik level/potensi ketika menclear area. 3.)skill ult tidak keluar saat di pencet(aku pernah ngerasain tapi jarang. jadi mohon dev di perbaikinter masuk saat ghaca, agar newbie bisa dpt ☆5"
Pengguna Google,5,Buat game pendamping udah bagus banget game santai gini.. Cuma banyak yang ngeluh soal gacha yang terlalu mahal tolong itu didengarkan keluhannya sama satu lg tolong energy yang dipakai untuk mencari resource dikurangin dari 30 bisa ke 10/15 soalnya dpt nya pun sedikit sekali buat sekali jalan.. Semoga developer cepat menanggapi masukan ini.. Terimakasih 🙏,2025-10-25 11:54:22,1,,,Buat game pendamping udah bagus banget game santai gini.. Cuma banyak yang ngeluh soal gacha yang terlalu mahal tolong itu didengarkan keluhannya sama satu lg tolong energy yang dipakai untuk mencari resource dikurangin dari 30 bisa ke 10/15 soalnya dpt nya pun sedikit sekali buat sekali jalan.. Semoga developer cepat menanggapi masukan ini.. Terimakasih 🙏,Buat game pendamping udah bagus banget game santai gini.. Cuma banyak yang ngeluh soal gacha yang terlalu mahal tolong itu didengarkan keluhannya sama satu lg tolong energy yang dipakai untuk mencari resource dikurangin dari 30 bisa ke 10/15 soalnya dpt nya pun sedikit sekali buat sekali jalan.. Semoga developer cepat menanggapi masukan ini.. Terimakasih 🙏
Pengguna Google,1,Really Bad,2025-10-25 11:45:50,0,,,Really Bad,Really Bad
Pengguna Google,5,gamenya bagus cuma gachanya benerin anjg jangan kikir,2025-10-25 11:45:45,0,,,gamenya bagus cuma gachanya benerin anjg jangan kikir,gamenya bagus cuma gachanya benerin anjg jangan kikir
Pengguna Google,4,"untuk batle dan design karakter overall udah bagus, cuma ada beberapa fitur yang harus dibenahi seperti gift nya tolong lah jgn dibatasi 10× perhari, lalu tempat farmingnya ditambahin, dan hadiahnya juga naikin dikit lah",2025-10-25 11:42:36,0,,,"untuk batle dan design karakter overall udah bagus, cuma ada beberapa fitur yang harus dibenahi seperti gift nya tolong lah jgn dibatasi 10× perhari, lalu tempat farmingnya ditambahin, dan hadiahnya juga naikin dikit lah","untuk batle dan design karakter overall udah bagus, cuma ada beberapa fitur yang harus dibenahi seperti gift nya tolong lah jgn dibatasi 10× perhari, lalu tempat farmingnya ditambahin, dan hadiahnya juga naikin dikit lah"
Pengguna Google,1,KIKIR,2025-10-25 11:31:12,0,,,KIKIR,KIKIR
Pengguna Google,1,"delete this game, mid game, bad developer and publisher.",2025-10-25 11:24:09,0,,,"delete this game, mid game, bad developer and publisher.","delete this game, mid game, bad developer and publisher."
Pengguna Google,5,"sistem gachanya yaaa, tolong :>",2025-10-25 11:23:11,0,,,"sistem gachanya yaaa, tolong :>","sistem gachanya yaaa, tolong :>"
Pengguna Google,5,"segera di perbaiki ya, untuk masalah loading screen nya😁👍",2025-10-25 11:20:09,0,,,"segera di perbaiki ya, untuk masalah loading screen nya😁👍","segera di perbaiki ya, untuk masalah loading screen nya😁👍"
Pengguna Google,5,"Even though the gacha price is quite expensive, but the drop rate is quite large so you don't need a lot of gacha to get it.",2025-10-25 11:16:38,1,,,"Even though the gacha price is quite expensive, but the drop rate is quite large so you don't need a lot of gacha to get it.","Even though the gacha price is quite expensive, but the drop rate is quite large so you don't need a lot of gacha to get it."
Pengguna Google,5,"menurut gw sih ya bagus bagus aja dari segi gameplay/grafik, bisa ditingkatkan lagi movement nya, biar ngga terlalu kaku pas ngeskill, animasi gacha nya juga lumayan sih (walaupun kikir bngt), mungkin kedepannya bisa improve, semangat yostar🔥🔥",2025-10-25 11:09:52,0,,,"menurut gw sih ya bagus bagus aja dari segi gameplay/grafik, bisa ditingkatkan lagi movement nya, biar ngga terlalu kaku pas ngeskill, animasi gacha nya juga lumayan sih (walaupun kikir bngt), mungkin kedepannya bisa improve, semangat yostar🔥🔥","menurut gw sih ya bagus bagus aja dari segi gameplay/grafik, bisa ditingkatkan lagi movement nya, biar ngga terlalu kaku pas ngeskill, animasi gacha nya juga lumayan sih (walaupun kikir bngt), mungkin kedepannya bisa improve, semangat yostar🔥🔥"
Pengguna Google,5,menurut saya tidak ada masalah tetapi bisa tolong turunkan harga gacha di gamenya? orang orang mungkin terlalu berlebihan saat menilai tetapi overall game ini sangat bagus dan sangat layak untuk dimainkan 😁,2025-10-25 10:57:34,0,,,menurut saya tidak ada masalah tetapi bisa tolong turunkan harga gacha di gamenya? orang orang mungkin terlalu berlebihan saat menilai tetapi overall game ini sangat bagus dan sangat layak untuk dimainkan 😁,menurut saya tidak ada masalah tetapi bisa tolong turunkan harga gacha di gamenya? orang orang mungkin terlalu berlebihan saat menilai tetapi overall game ini sangat bagus dan sangat layak untuk dimainkan 😁
Pengguna Google,1,"game kikir anjg,hard pity, resources nya sedikit gacha nya kegedean kalo mau kaya gitu maka banyakin resources nya",2025-10-25 10:47:52,0,,,"game kikir anjg,hard pity, resources nya sedikit gacha nya kegedean kalo mau kaya gitu maka banyakin resources nya","game kikir anjg,hard pity, resources nya sedikit gacha nya kegedean kalo mau kaya gitu maka banyakin resources nya"
Pengguna Google,5,loading screen nya hitam,2025-10-25 10:46:14,0,,,loading screen nya hitam,loading screen nya hitam
Pengguna Google,5,semoga lebih baik lagi,2025-10-25 10:38:42,0,,,semoga lebih baik lagi,semoga lebih baik lagi
Pengguna Google,1,"sejujurnya game ini emang bagus, apalagi gameplay nya yg sangat mirip dengan Guardian Tales, tapi sayang banget game nya sangat kikir melebihi kikirnya genshin ini sangat menyulitkan bagi player f2p dan resourcenya sangat terbatas. harusnya standar game gacha itu 1600 ini malah 3000 dan juga gk ada system rate on nya gimana gk keburu eos coba, jadi yah tolong gacha nya diperbaiki",2025-10-25 10:34:54,0,,,"sejujurnya game ini emang bagus, apalagi gameplay nya yg sangat mirip dengan Guardian Tales, tapi sayang banget game nya sangat kikir melebihi kikirnya genshin ini sangat menyulitkan bagi player f2p dan resourcenya sangat terbatas. harusnya standar game gacha itu 1600 ini malah 3000 dan juga gk ada system rate on nya gimana gk keburu eos coba, jadi yah tolong gacha nya diperbaiki","sejujurnya game ini emang bagus, apalagi gameplay nya yg sangat mirip dengan Guardian Tales, tapi sayang banget game nya sangat kikir melebihi kikirnya genshin ini sangat menyulitkan bagi player f2p dan resourcenya sangat terbatas. harusnya standar game gacha itu 1600 ini malah 3000 dan juga gk ada system rate on nya gimana gk keburu eos coba, jadi yah tolong gacha nya diperbaiki"
Pengguna Google,5,"ni game mirip mirip blue archive njai,tapi gapapa lah yg penting banyak juga karakter yang uwaw uwaw🗿",2025-10-25 10:34:32,0,,,"ni game mirip mirip blue archive njai,tapi gapapa lah yg penting banyak juga karakter yang uwaw uwaw🗿","ni game mirip mirip blue archive njai,tapi gapapa lah yg penting banyak juga karakter yang uwaw uwaw🗿"
Pengguna Google,5,"The game is great, man. But it's a shame that people are judging it as having a lot of issues. After all, this is still a new game, so there are still a lot of issues that need to be fixed. Oh yeah, please add more events and updates, dev!",2025-10-25 10:33:25,0,,,"The game is great, man. But it's a shame that people are judging it as having a lot of issues. After all, this is still a new game, so there are still a lot of issues that need to be fixed. Oh yeah, please add more events and updates, dev!","The game is great, man. But it's a shame that people are judging it as having a lot of issues. After all, this is still a new game, so there are still a lot of issues that need to be fixed. Oh yeah, please add more events and updates, dev!"
Pengguna Google,4,semoga update kedepan lebih memperhatikan keluhan para player,2025-10-25 10:33:14,0,,,semoga update kedepan lebih memperhatikan keluhan para player,semoga update kedepan lebih memperhatikan keluhan para player
Pengguna Google,5,"bagus kok ,yang rating jelek rata rata orang gamau susah gacha dan hape kentang bosok maksa maen 😂😂😂😂",2025-10-25 10:30:03,0,,,"bagus kok ,yang rating jelek rata rata orang gamau susah gacha dan hape kentang bosok maksa maen 😂😂😂😂","bagus kok ,yang rating jelek rata rata orang gamau susah gacha dan hape kentang bosok maksa maen 😂😂😂😂"
Pengguna Google,4,"Good game,buat the gacha system needs to be updated and don't be stingy",2025-10-25 10:23:23,0,,,"Good game,buat the gacha system needs to be updated and don't be stingy","Good game,buat the gacha system needs to be updated and don't be stingy"
Pengguna Google,1,bad,2025-10-25 10:23:06,0,,,bad,bad
Pengguna Google,1,raja kikir,2025-10-25 10:19:13,0,,,raja kikir,raja kikir
Pengguna Google,1,"game ampas, sistem gacha ga ngotak, drop rate ga wajar",2025-10-25 10:14:37,0,,,"game ampas, sistem gacha ga ngotak, drop rate ga wajar","game ampas, sistem gacha ga ngotak, drop rate ga wajar"
Pengguna Google,5,gw berharap nih geme kedepannya banyak bansos dan sangat ramah seperti arknights untuk gemeplay bagus sedikit sedikit berharap ada bahasa Indonesia nya 👍,2025-10-25 10:14:34,0,,,gw berharap nih geme kedepannya banyak bansos dan sangat ramah seperti arknights untuk gemeplay bagus sedikit sedikit berharap ada bahasa Indonesia nya 👍,gw berharap nih geme kedepannya banyak bansos dan sangat ramah seperti arknights untuk gemeplay bagus sedikit sedikit berharap ada bahasa Indonesia nya 👍
Pengguna Google,5,"mantab game nya, lancar juga, kedepan nya tambahin character nya lagia",2025-10-25 10:10:41,0,,,"mantab game nya, lancar juga, kedepan nya tambahin character nya lagia","mantab game nya, lancar juga, kedepan nya tambahin character nya lagia"
Pengguna Google,2,pelit banget gachanya hahah,2025-10-25 10:00:57,0,,,pelit banget gachanya hahah,pelit banget gachanya hahah
Pengguna Google,4,"Unik juga game ini segi Grafik, Walaupun saya nggak bermain game ini. Coba kalian bayangkan Download Penyimpanan Tambahan sebanyak 8 GB, Walaupu Handphone saya bagus No 40 Di kota Medan, Saya tidak mau memainkan MMORPG Penyimpanan Tambahan diatas 5 GB palingan dibawah 5 GB. Jadi saya harus Uninstall game ini. Jadi saya minta maaf buat Developer game yang buat game ini.",2025-10-25 09:55:23,0,,,"Unik juga game ini segi Grafik, Walaupun saya nggak bermain game ini. Coba kalian bayangkan Download Penyimpanan Tambahan sebanyak 8 GB, Walaupu Handphone saya bagus No 40 Di kota Medan, Saya tidak mau memainkan MMORPG Penyimpanan Tambahan diatas 5 GB palingan dibawah 5 GB. Jadi saya harus Uninstall game ini. Jadi saya minta maaf buat Developer game yang buat game ini.","Unik juga game ini segi Grafik, Walaupun saya nggak bermain game ini. Coba kalian bayangkan Download Penyimpanan Tambahan sebanyak 8 GB, Walaupu Handphone saya bagus No 40 Di kota Medan, Saya tidak mau memainkan MMORPG Penyimpanan Tambahan diatas 5 GB palingan dibawah 5 GB. Jadi saya harus Uninstall game ini. Jadi saya minta maaf buat Developer game yang buat game ini."
Pengguna Google,1,EOStellar Sora kikir bgt jing GI aj kalah inimah😹,2025-10-25 09:45:58,1,,,EOStellar Sora kikir bgt jing GI aj kalah inimah😹,EOStellar Sora kikir bgt jing GI aj kalah inimah😹
Pengguna Google,3,"gamenya bagus, gacha sistem nya tolong di benerin",2025-10-25 09:39:27,2,,,"gamenya bagus, gacha sistem nya tolong di benerin","gamenya bagus, gacha sistem nya tolong di benerin"
Pengguna Google,1,kikir,2025-10-25 09:35:23,1,,,kikir,kikir
Pengguna Google,1,overall it's good but the system for getting characters is very bad,2025-10-25 09:34:31,0,,,overall it's good but the system for getting characters is very bad,overall it's good but the system for getting characters is very bad
Pengguna Google,5,jgn Eos karena ada Chitose,2025-10-25 09:33:18,0,,,jgn Eos karena ada Chitose,jgn Eos karena ada Chitose
Pengguna Google,5,Perbaik reting mu wok,2025-10-25 09:33:11,0,,,Perbaik reting mu wok,Perbaik reting mu wok
Pengguna Google,5,berhentilah mengeluh mainkan saja,2025-10-25 09:32:31,0,,,berhentilah mengeluh mainkan saja,berhentilah mengeluh mainkan saja
Pengguna Google,1,"game kikir, masa gacanya mahal banget",2025-10-25 09:32:14,0,,,"game kikir, masa gacanya mahal banget","game kikir, masa gacanya mahal banget"
Pengguna Google,5,bgus,2025-10-25 09:31:41,0,,,bgus,bgus
Pengguna Google,5,nice game,2025-10-25 09:31:20,0,,,nice game,nice game
Pengguna Google,5,Pls Yostar i need This😭,2025-10-25 09:25:20,0,,,Pls Yostar i need This😭,Pls Yostar i need This😭
Pengguna Google,5,"secara keseluruhan game ini bagus bet , mau dari gacha , char dll saya tau yg lagi viral game ini soal ""harga gachanya yg mahal"",Tapii beri waktu developernya oii pasti dikembangin , baru rilis aja udah dikasih rating rendah cuma karna harga gacha buat devnya , semoga game ini masih ada dan gak EOS sampai saya upgrade device buat mainin game ini 🥲",2025-10-25 09:23:45,0,,,"secara keseluruhan game ini bagus bet , mau dari gacha , char dll saya tau yg lagi viral game ini soal ""harga gachanya yg mahal"",Tapii beri waktu developernya oii pasti dikembangin , baru rilis aja udah dikasih rating rendah cuma karna harga gacha buat devnya , semoga game ini masih ada dan gak EOS sampai saya upgrade device buat mainin game ini 🥲","secara keseluruhan game ini bagus bet , mau dari gacha , char dll saya tau yg lagi viral game ini soal ""harga gachanya yg mahal"",Tapii beri waktu developernya oii pasti dikembangin , baru rilis aja udah dikasih rating rendah cuma karna harga gacha buat devnya , semoga game ini masih ada dan gak EOS sampai saya upgrade device buat mainin game ini 🥲"
Pengguna Google,5,"gamenya bagus gua suka banget,saran buat kedepannya agak dibanyakin eventnya karena 3000 per pull itu terlalu mahal",2025-10-25 09:20:32,0,,,"gamenya bagus gua suka banget,saran buat kedepannya agak dibanyakin eventnya karena 3000 per pull itu terlalu mahal","gamenya bagus gua suka banget,saran buat kedepannya agak dibanyakin eventnya karena 3000 per pull itu terlalu mahal"
Pengguna Google,5,"gameplay yang bisa dibilang enak untuk di mainin, gak terlalu boring lah... dari desain dan visual udh dibilang mantep tinggal di stabilin aja sih, dari sistem gacha kalo menurut gw udh di bilang bagus... gak sebrutal kakaknya (arknight), meskipun grinding nya bisa dibilang sulit setidak nya ada sistem pity di ni game, gak kayak arknight kalo misal tangan lu bapuk mau Ampe ratusan juga gak bakal dapet.",2025-10-25 09:20:18,1,,,"gameplay yang bisa dibilang enak untuk di mainin, gak terlalu boring lah... dari desain dan visual udh dibilang mantep tinggal di stabilin aja sih, dari sistem gacha kalo menurut gw udh di bilang bagus... gak sebrutal kakaknya (arknight), meskipun grinding nya bisa dibilang sulit setidak nya ada sistem pity di ni game, gak kayak arknight kalo misal tangan lu bapuk mau Ampe ratusan juga gak bakal dapet.","gameplay yang bisa dibilang enak untuk di mainin, gak terlalu boring lah... dari desain dan visual udh dibilang mantep tinggal di stabilin aja sih, dari sistem gacha kalo menurut gw udh di bilang bagus... gak sebrutal kakaknya (arknight), meskipun grinding nya bisa dibilang sulit setidak nya ada sistem pity di ni game, gak kayak arknight kalo misal tangan lu bapuk mau Ampe ratusan juga gak bakal dapet."
Pengguna Google,5,"mantap gamenya, bagus storynya, dunia gamenya luas, keren😎",2025-10-25 09:19:59,0,,,"mantap gamenya, bagus storynya, dunia gamenya luas, keren😎","mantap gamenya, bagus storynya, dunia gamenya luas, keren😎"
Pengguna Google,5,dev sudah sadar diri. tapi kalo gk ada perubahan kasih bintang 1,2025-10-25 09:14:49,0,,,dev sudah sadar diri. tapi kalo gk ada perubahan kasih bintang 1,dev sudah sadar diri. tapi kalo gk ada perubahan kasih bintang 1
Pengguna Google,5,"Game yang sangat bagus, secara UI/UX memuaskan dan gameplay yang disuguhi sangat keren. Kedepannya dimohon untuk perketat pada Close Beta Test (CBT) karena banyak informasi bocor dari CBT.",2025-10-25 09:05:19,0,,,"Game yang sangat bagus, secara UI/UX memuaskan dan gameplay yang disuguhi sangat keren. Kedepannya dimohon untuk perketat pada Close Beta Test (CBT) karena banyak informasi bocor dari CBT.","Game yang sangat bagus, secara UI/UX memuaskan dan gameplay yang disuguhi sangat keren. Kedepannya dimohon untuk perketat pada Close Beta Test (CBT) karena banyak informasi bocor dari CBT."
Pengguna Google,5,"Kebanyakan memang mengatakan game ini jelek dari sistem gacha.. yaa aku jujur setuju dengan opini itu karena sistem pity di gacha banner limited cannot use untuk banner limited selanjutnya, jujur itu mengecewakan. tapi kalo yang bahas soal top up, aku malah suka sih karena yaa, kalo kamu bisa hebat di game ini karena hard work & luck yang kamu punya, kalo bukan karena itu yaa.. kamu rich. tapi dari itu semua untuk gameplay, story, misi, udh bagus sih. so why harus 1 stars? why not 2 or 3 stars?",2025-10-25 08:59:45,0,,,"Kebanyakan memang mengatakan game ini jelek dari sistem gacha.. yaa aku jujur setuju dengan opini itu karena sistem pity di gacha banner limited cannot use untuk banner limited selanjutnya, jujur itu mengecewakan. tapi kalo yang bahas soal top up, aku malah suka sih karena yaa, kalo kamu bisa hebat di game ini karena hard work & luck yang kamu punya, kalo bukan karena itu yaa.. kamu rich. tapi dari itu semua untuk gameplay, story, misi, udh bagus sih. so why harus 1 stars? why not 2 or 3 stars?","Kebanyakan memang mengatakan game ini jelek dari sistem gacha.. yaa aku jujur setuju dengan opini itu karena sistem pity di gacha banner limited cannot use untuk banner limited selanjutnya, jujur itu mengecewakan. tapi kalo yang bahas soal top up, aku malah suka sih karena yaa, kalo kamu bisa hebat di game ini karena hard work & luck yang kamu punya, kalo bukan karena itu yaa.. kamu rich. tapi dari itu semua untuk gameplay, story, misi, udh bagus sih. so why harus 1 stars? why not 2 or 3 stars?"
Pengguna Google,1,"astaga pity tinggi, 1x pull 3000 & tidak sekalipun hoki di banner limited",2025-10-25 08:58:07,0,,,"astaga pity tinggi, 1x pull 3000 & tidak sekalipun hoki di banner limited","astaga pity tinggi, 1x pull 3000 & tidak sekalipun hoki di banner limited"
