username,rating,text,date,thumbsUp,replyContent,replyDate,translated_text,clean_text,sentiment,word_count
Pengguna Google,1,asu,2025-10-21 15:39:29,1,,,asu,asu,Negatif,1
Pengguna Google,1,"Game kikir,pelit resource gacha",2025-10-21 15:38:28,1,,,"Game kikir,pelit resource gacha",game kikir pelit resource gacha,Negatif,4
Pengguna Google,4,"In terms of gameplay, it's already good, but the price of 10x Gacha is unreasonable; the price of 10x Gacha should be 1,500, not 3,000; that's too expensive. Please, Yostar, lower the Gacha price.",2025-10-21 15:38:10,1,,,"Dari segi gameplay sudah bagus, namun harga 10x Gacha tidak masuk akal; harga 10x Gacha harusnya 1.500, bukan 3.000; itu terlalu mahal. Tolong Yostar, turunkan harga Gacha.",in terms of gameplay it s already good but the price of x gacha is unreasonable the price of x gacha should be not that s too expensive please yostar lower the gacha price,Positif,27
Pengguna Google,1,dungu,2025-10-21 15:37:28,1,,,bodoh,dungu,Negatif,1
Pengguna Google,1,KIKIR,2025-10-21 15:36:48,1,,,ORANG KIKIR,kikir,Negatif,2
Pengguna Google,1,expensive,2025-10-21 15:33:48,1,,,mahal,expensive,Negatif,1
Pengguna Google,1,Game kikir ASW,2025-10-21 15:33:39,1,,,Game kikir ASW,game kikir asw,Negatif,3
Pengguna Google,1,"perbaiki sistem gacha, jika tidak ada rate on/rate off, minimal rate-nya di naikin, di tambah 10 pull for 3k stellanite dust, thats so exclusive broo.. apalagi harga gachanya mahal, pantesan dpt rating rendah😹😹🙏🏻🙏🏻 Bukan mslh skill issue atau apapun, tpi dlm segi apapun termasuk mahal + udh gila jir😹🙏🏻🙏🏻",2025-10-21 15:33:20,1,,,"perbaiki sistem gacha, jika tidak ada rate on/rate off, minimal rate-nya di naikin, di tambah 10 pull for 3k stellanite dust, thats so exclusive broo.. apalagi harga gachanya mahal, pantesan dpt rating rendah😹😹🙏🏻🙏🏻 Bukan mslh skill issue atau apapun, tpi dlm segi apapun termasuk mahal + udh gila jir😹🙏🏻🙏🏻",baik sistem gacha tidak rate on rate off minimal rate nya naikin tambah pull for k stellanite dust thats so exclusive broo harga gachanya mahal pantesan dpt rating rendah bukan mslh skill issue apa tpi dlm segi apa masuk mahal udh gila jir,Negatif,49
Pengguna Google,1,game paling kikir untuk seukuran game gacha,2025-10-21 15:33:17,1,,,game paling kikir untuk seukuran game gacha,game paling kikir ukur game gacha,Negatif,7
Pengguna Google,1,"gacha mahal, Reward dikit, story mentok chap 2 , GAK LAMA PALING 2 - 5 HARI DAH EOS",2025-10-21 15:30:01,2,,,"gacha mahal, Reward dikit, story mentok chap 2 , GAK LAMA PALING 2 - 5 HARI DAH EOS",gacha mahal reward dikit story mentok chap gak lama paling hari dah eos,Negatif,18
Pengguna Google,1,ad just your gacha sistem,2025-10-21 15:28:30,1,,,iklankan hanya sistem gachamu,ad just your gacha sistem,Negatif,4
Pengguna Google,1,fix your gacha system,2025-10-21 15:28:06,1,,,perbaiki sistem gachamu,fix your gacha system,Negatif,3
Pengguna Google,1,"kikir, dh lah uninstall aja",2025-10-21 15:27:51,1,,,"pelit, uninstall saja",kikir dh lah uninstall aja,Negatif,3
Pengguna Google,3,Gameplay Bagus tapi Kikir :( sama kaya Blue Archive,2025-10-21 15:27:21,0,,,Gameplay Bagus tapi Kikir :( sama kaya Blue Archive,gameplay bagus kikir sama kaya blue archive,Netral,9
Pengguna Google,1,game pelit,2025-10-21 15:26:53,1,,,permainan permainan,game pelit,Negatif,2
Pengguna Google,5,"Gamenya sangat bagus walaupun dibilang kikir tapi menurut saya ini game sudah bagus secara grafik, animasi, kompatibilitas. untuk sistem gacha menurut saya memang agak mahal sedikit tapi ratenya ok jadi yaaa normal lah ya. thankss 👍",2025-10-21 15:26:00,0,,,"Gamenya sangat bagus walaupun dibilang kikir tapi menurut saya ini game sudah bagus secara grafik, animasi, kompatibilitas. untuk sistem gacha menurut saya memang agak mahal sedikit tapi ratenya ok jadi yaaa normal lah ya. thankss 👍",gamenya sangat bagus walaupun bilang kikir ini game bagus grafik animasi kompatibilitas sistem gacha turut saya memang mahal sedikit ratenya jadi yaaa normal lah thankss,Positif,36
Pengguna Google,3,perbaikan dalam sistem gacha nya,2025-10-21 15:19:47,0,,,perbaikan dalam sistem gacha nya,baik sistem gacha nya,Netral,5
Pengguna Google,1,"game kepiting kikir, #memeg# nge gacha ampas mulu mana mahal lagi, Dev kikikikirrrrrr.",2025-10-21 15:19:19,2,,,"permainan permainan perak, #megg# nghas kesempatan untuk mahale mahal mahal mahal, Dev kikikir.",game kepiting kikir nge gacha ampas mulu mana mahal dev kikikikirrrrrr,Negatif,13
Pengguna Google,1,kikir,2025-10-21 15:14:05,1,,,pelit,kikir,Negatif,1
Pengguna Google,1,game kikir anying,2025-10-21 15:11:25,1,,,game kikir anying,game kikir anying,Negatif,3
Pengguna Google,2,bintang 2 dulu minimal Gacha nya di kurangi kek kayak pas beta rilis ma tambahin weekly misi dan dengerin keluhan player nya diskusi ma Tim nya kenapa kok rating nya jelek gini berkaca ma game sebelah lah,2025-10-21 15:11:07,0,,,bintang 2 dulu minimal Gacha nya di kurangi kek kayak pas beta rilis ma tambahin weekly misi dan dengerin keluhan player nya diskusi ma Tim nya kenapa kok rating nya jelek gini berkaca ma game sebelah lah,bintang dulu minimal gacha nya kurang kek kayak pas beta rilis ma tambahin weekly misi dengerin keluh player nya diskusi ma tim nya kok rating nya jelek gin kaca ma game belah lah,Negatif,37
Pengguna Google,1,pelitkikir,2025-10-21 15:10:22,1,,,menyesal,pelitkikir,Negatif,1
Pengguna Google,5,game baik,2025-10-21 15:09:12,0,,,game baik,game baik,Positif,2
Pengguna Google,1,game kikir tolol,2025-10-21 15:08:30,1,,,game kikir tolol,game kikir tolol,Negatif,3
Pengguna Google,1,kikir bansos,2025-10-21 15:07:35,1,,,kikir bansos,kikir bansos,Negatif,2
Pengguna Google,1,kikir,2025-10-21 15:04:56,1,,,pelit,kikir,Negatif,1
Pengguna Google,1,game tidak ramah buat F2P gacha ampas,2025-10-21 15:02:27,1,,,game tidak ramah buat F2P gacha ampas,game ramah buat fp gacha ampas,Negatif,7
Pengguna Google,1,"gacha mahal, dapet bansosnya dikit, pity yg ga nentu, ada signnya pulang hadehhh kikirnya g kira2",2025-10-21 15:02:19,2,,,"gacha mahal, dapet bansosnya dikit, pity yg ga nentu, ada signnya pulang hadehhh kikirnya g kira2",gacha mahal dapet bansosnya dikit pity yg ga nentu signnya pulang hadehhh kikir g kira,Negatif,16
Pengguna Google,1,game masih ada bug kamera kadang berputar putar terus kadang layar hitam sendiri(keadaan gacha)terus gacha kek kapitalis(mau nyaingi fgo) mending perbaiki bug layar hitam sama kamera berputar putar bikin pusing bjir,2025-10-21 15:02:15,2,,,game masih ada bug kamera kadang berputar putar terus kadang layar hitam sendiri(keadaan gacha)terus gacha kek kapitalis(mau nyaingi fgo) mending perbaiki bug layar hitam sama kamera berputar putar bikin pusing bjir,game ada bug kamera kadang putar putar terus kadang layar hitam sendiri ada gacha terus gacha kek kapitalis mau nyaingi fgo mending baik bug layar hitam sama kamera putar putar bikin pusing bjir,Negatif,31
Pengguna Google,4,"Untuk gamenya saya sangat menikmatinya dari gameplaynya dan grafik sudah oke, tapi untuk rate gachanya itu bener"" kikir dan bansosnya juga tidak terlalu banyak untuk game awal rilis. dan ada beberapa masalah di bagian loading sreance, yang dimna itu jadi hitam. Mudah mudahan di update selanjutnya ada kemajuan untuk gamenya dan berikan juga bansos yang banyak jangan setengah"", sekian dari saya terima gaji",2025-10-21 14:59:28,6,,,"Untuk gamenya saya sangat menikmatinya dari gameplaynya dan grafik sudah oke, tapi untuk rate gachanya itu bener"" kikir dan bansosnya juga tidak terlalu banyak untuk game awal rilis. dan ada beberapa masalah di bagian loading sreance, yang dimna itu jadi hitam. Mudah mudahan di update selanjutnya ada kemajuan untuk gamenya dan berikan juga bansos yang banyak jangan setengah"", sekian dari saya terima gaji",gamenya sangat nikmat gameplaynya grafik oke rate gachanya bener kikir bansosnya tidak terlalu banyak game awal rilis beberapa masalah bagi loading sreance dimna jadi hitam mudah mudah update lanjut ada maju untuk gamenya ikan bansos banyak jangan tengah sekian saya terima gaji,Positif,63
Pengguna Google,1,kikirrrrr,2025-10-21 14:59:13,1,,,kikirrrrr,kikirrrrr,Negatif,1
Pengguna Google,1,perbaiki nih game dan evaluasi masih banyak yg kurang jauh beda dari Beta test nya oi...,2025-10-21 14:59:13,1,,,perbaiki nih game dan evaluasi masih banyak yg kurang jauh beda dari Beta test nya oi...,baik nih game evaluasi banyak yg kurang jauh beda beta test nya oi,Negatif,16
Pengguna Google,2,di segi gameplay bagus grafik juga bagus cuman ada sedikit kendala .kadang saat animasi ULTI karakter sering ngelek dan terkeluar sendiri trus juga saat masuk word mau cari material buat naikin karakter tiba tiba ngelek terus terkeluar sendiri tolong ya developer yostar limited baikin dikit biar kita nyaman mainnya walaupun hp terkendala :),2025-10-21 14:58:49,0,,,di segi gameplay bagus grafik juga bagus cuman ada sedikit kendala .kadang saat animasi ULTI karakter sering ngelek dan terkeluar sendiri trus juga saat masuk word mau cari material buat naikin karakter tiba tiba ngelek terus terkeluar sendiri tolong ya developer yostar limited baikin dikit biar kita nyaman mainnya walaupun hp terkendala :),segi gameplay bagus grafik bagus cuman sedikit kendala kadang animasi ulti karakter sering ngelek keluar sendiri trus saat masuk word mau cari material buat naikin karakter tiba tiba ngelek terus keluar sendiri ya developer yostar limited baikin dikit biar nyaman main walaupun hp kendala,Negatif,53
Pengguna Google,5,Nah.,2025-10-21 14:57:12,0,,,Tidak.,nah,Positif,1
Pengguna Google,1,100% Pay to win. the prizes are very few and the Gacha system is very bad,2025-10-21 14:54:22,1,,,100% Bayar untuk menang. hadiahnya sangat sedikit dan sistem gachanya sangat buruk,pay to win the prizes are very few and the gacha system is very bad,Negatif,12
Pengguna Google,1,kikir jin9 bete gw 😹,2025-10-21 14:54:04,1,,,kikir jin9 bete gw 😹,kikir jin bete gw,Negatif,5
Pengguna Google,3,Harga gacha nya kurangin lah 3000 kemahalan,2025-10-21 14:53:45,0,,,Harga gacha nya kurangin lah 3000 kemahalan,harga gacha nya rangin lah mahal,Netral,7
Pengguna Google,1,seret resource anjirrrrrr,2025-10-21 14:53:05,1,,,seret resource anjirrrrrr,seret resource anjirrrrrr,Negatif,3
Pengguna Google,1,kikir sora,2025-10-21 14:50:34,1,,,kikir sora,kikir sora,Negatif,2
Pengguna Google,1,kalau bikin game otaknya dipakai mas!! jangan mikirin cuan nya dulu.. mau nyaingi hoyo lu? qiqir quadrat nih game,2025-10-21 14:49:05,2,,,kalau bikin game otaknya dipakai mas!! jangan mikirin cuan nya dulu.. mau nyaingi hoyo lu? qiqir quadrat nih game,kalau bikin game otak pakai mas jangan mikirin cuan nya dulu mau nyaingi hoyo lu qiqir quadrat nih game,Negatif,19
Pengguna Google,1,"udah gila , inibukan tentang origium wok",2025-10-21 14:45:21,1,,,"udah gila , inibukan tentang origium wok",udah gila inibukan origium wok,Negatif,7
Pengguna Google,1,adjust your gacha system,2025-10-21 14:44:00,2,,,sesuaikan sistem gacha Anda,adjust your gacha system,Negatif,4
Pengguna Google,1,gacha nya kemahalan gilak,2025-10-21 14:42:36,1,,,gacha marah,gacha nya mahal gilak,Negatif,2
Pengguna Google,1,pendek umur nih game,2025-10-21 14:42:00,1,,,pendek umur nih game,pendek umur nih game,Negatif,4
Pengguna Google,1,"kikir banget, lebih kikir dari kikir impek jirr, klo ga ada adjust palingan juga game berumur pendek",2025-10-21 14:39:17,2,,,"kikir banget, lebih kikir dari kikir impek jirr, klo ga ada adjust palingan juga game berumur pendek",kikir banget lebih kikir kikir impek jirr klo ga adjust paling game umur pendek,Negatif,17
Pengguna Google,1,"material gacha sulit didapatkan, jika dibandingkan gacha game lain game ini mahal, game lain 10x pul 1600-1800.. ini 3K... buset dah",2025-10-21 14:39:16,2,,,"material gacha sulit didapatkan, jika dibandingkan gacha game lain game ini mahal, game lain 10x pul 1600-1800.. ini 3K... buset dah",material gacha sulit dapat banding gacha game game mahal game x pul k buset dah,Negatif,21
Pengguna Google,4,"Recommendation: Character skins and potential character card skins. Talent 6 unlocks new playstyle cards and additional card combinations. For example, the main combination is 2 pink, 1 rainbow, and 3 gold. One of them is locked exclusively for the 6-character talent. So there is a new playstyle that satisfies players who make more to top up and also motivates players who really like to save so they are satisfied. give certainty pity, Too little monthly, difficult to get gacha disc material to",2025-10-21 14:38:34,0,,,"Rekomendasi: Skin karakter dan potensi skin kartu karakter. Talent 6 membuka kartu gaya bermain baru dan kombinasi kartu tambahan. Misalnya kombinasi utamanya adalah 2 pink, 1 pelangi, dan 3 emas. Salah satunya dikunci khusus untuk talent 6 karakter. Jadi ada playstyle baru yang memuaskan para pemain yang melakukan top up lebih banyak dan juga memotivasi para pemain yang memang suka menabung agar puas. kasih kepastian, Bulanan terlalu sedikit, sulit mendapatkan materi disc gacha",recommendation character skins and potential character card skins talent unlocks new playstyle cards and additional card combinations for example the main combination is pink rainbow and gold one of them is locked exclusively for the character talent so there is a new playstyle that satisfies players who make more to top up and also motivates players who really like to save so they are satisfied give certainty pity too little monthly difficult to get gacha disc material to,Positif,73
Pengguna Google,1,"I have such high hopes for this game, so please listen to those who criticize you",2025-10-21 14:37:29,1,,,"Saya mempunyai harapan yang tinggi terhadap game ini, jadi mohon dengarkan mereka yang mengkritik Anda",i have such high hopes for this game so please listen to those who criticize you,Negatif,15
Pengguna Google,2,dikalah2 dapat discs yang susah tinggal midnight dan star 5 tidak ada itu sword against stream tdk menang game dah,2025-10-21 14:32:18,0,,,"Kalau kalah dapat disc yang susah bertahan tengah malam dan bintang 5 tidak ada, itu pedang melawan arus, kamu tidak memenangkan permainan lagi",kalah discs susah tinggal midnight star ada sword against stream tdk menang game dah,Negatif,23
Pengguna Google,1,yakali baru rilis dah bikin masalah 🙈🙈,2025-10-21 14:31:20,1,,,yakali baru rilis dah bikin masalah 🙈🙈,yakali baru rilis dah bikin masalah,Negatif,7
Pengguna Google,1,ADJUST YOUR GACHA SYSTEM,2025-10-21 14:29:58,1,,,SESUAIKAN SISTEM GACHA ANDA,adjust your gacha system,Negatif,4
Pengguna Google,1,nih ku bantu,2025-10-21 14:29:26,1,,,nih ku bantu,nih ku bantu,Negatif,3
Pengguna Google,1,"pricing g ngotak, energi seret pdhal butuh leveling, udahmah cost energy per stage gede, pity g kebawa di banner selanjutnya(kalo mw modelan begitu minimal gamenya dermawan), konten end game disogok dari mulai rilis yg notabene harus punya tiap elemen, sm plislah storynya konsisten pake voiceover(setelah prologue jd wayang jir), masih banyak lagi sebenarnya tp dh cape,",2025-10-21 14:26:44,2,,,"pricing g ngotak, energi seret pdhal butuh leveling, udahmah cost energy per stage gede, pity g kebawa di banner selanjutnya(kalo mw modelan begitu minimal gamenya dermawan), konten end game disogok dari mulai rilis yg notabene harus punya tiap elemen, sm plislah storynya konsisten pake voiceover(setelah prologue jd wayang jir), masih banyak lagi sebenarnya tp dh cape,",pricing g ngotak energi seret pdhal butuh leveling udahmah cost energy per stage gede pity g bawa banner lanjut kalo mw model minimal gamenya dermawan konten end game sogok mulai rilis yg notabene punya tiap elemen sm plislah storynya konsisten pake voiceover prologue jd wayang jir banyak benar tp dh cape,Negatif,56
Pengguna Google,1,greed change you huh,2025-10-21 14:26:24,1,,,keserakahan mengubahmu ya,greed change you huh,Negatif,3
Pengguna Google,1,"terlalu pelit resource, dan butuh 3000 untuk 10x pull?",2025-10-21 14:22:47,1,,,"terlalu pelit resource, dan butuh 3000 untuk 10x pull?",terlalu pelit resource butuh x pull,Negatif,9
Pengguna Google,1,Adjust your gacha system,2025-10-21 14:22:11,1,,,Sesuaikan sistem gacha Anda,adjust your gacha system,Negatif,4
Pengguna Google,1,kikir,2025-10-21 14:21:19,1,,,pelit,kikir,Negatif,1
Pengguna Google,1,kikir bet,2025-10-21 14:21:18,1,,,kikir bet,kikir bet,Negatif,2
Pengguna Google,1,ini game asli kirik apa voba pas gachanya apalagi ini game stamina coveenya rendah banget kalau lu mainin ini game insya allah bosan dalam waktu satu hari udah untuk gachanya susah lagi apa cobak,2025-10-21 14:20:23,2,,,ini game asli kirik apa voba pas gachanya apalagi ini game stamina coveenya rendah banget kalau lu mainin ini game insya allah bosan dalam waktu satu hari udah untuk gachanya susah lagi apa cobak,game asli kirik apa voba pas gachanya game stamina coveenya rendah banget kalau lu mainin ini game insya allah bosan waktu satu hari udah gachanya susah apa cobak,Negatif,34
Pengguna Google,1,"Kurangi gacha curreny nya dari 3000 ke 1500 atau 1000 lah biar ngk eos ini game, saya liat orang kalkulasi sebulan cuman bisa 1x multi pull gimana orang ngk nyoba tebak umur ini game, dengerin playernya kalo mau maju jangan rakus, rakus = eos",2025-10-21 14:19:30,21,,,"Kurangi gacha curreny nya dari 3000 ke 1500 atau 1000 lah biar ngk eos ini game, saya liat orang kalkulasi sebulan cuman bisa 1x multi pull gimana orang ngk nyoba tebak umur ini game, dengerin playernya kalo mau maju jangan rakus, rakus = eos",kurang gacha curreny nya ke lah biar ngk eos game liat orang kalkulasi bulan cuman x multi pull gimana orang ngk nyoba tebak umur game dengerin playernya kalo mau maju jangan rakus rakus eos,Negatif,44
Pengguna Google,1,"I've been really looking forward to the release of your game, but I feel a bit disappointed about the current gacha materials and energy system. I hope you can adjust it soon — for example, reducing the cost from 3000 to 1500 — and consider providing some compensation for players.",2025-10-21 14:16:08,1,,,"Saya sangat menantikan perilisan game Anda, namun saya merasa sedikit kecewa dengan material gacha dan sistem energi saat ini. Saya harap Anda dapat segera menyesuaikannya — misalnya, mengurangi biaya dari 3000 menjadi 1500 — dan mempertimbangkan untuk memberikan sejumlah kompensasi kepada pemain.",i ve been really looking forward to the release of your game but i feel a bit disappointed about the current gacha materials and energy system i hope you can adjust it soon for example reducing the cost from to and consider providing some compensation for players,Negatif,42
Pengguna Google,5,"The game is very good with a very interesting story, but please reduce the number of gacha materials. 10 gachas use 3000 crystals. And one more thing, add a feature to interact with the characters who have already received L2D animation like stroking it or talking to the character, because when interacting the character just stays still without any movement or expression, please make it like a character from the game blue archive when you get the L3D🙏🙏",2025-10-21 14:10:56,1,,,"Gamenya sangat bagus dengan cerita yang sangat menarik, tapi tolong kurangi jumlah materi gachanya. 10 gacha menggunakan 3000 kristal. Dan satu lagi tambahkan fitur untuk berinteraksi dengan karakter yang sudah mendapat animasi L2D seperti mengelusnya atau berbicara dengan karakter tersebut, karena saat berinteraksi karakter hanya diam saja tanpa ada gerakan atau ekspresi apapun, silahkan dibuat seperti karakter dari arsip biru game saat sudah mendapatkan L3D🙏🙏",the game is very good with a very interesting story but please reduce the number of gacha materials gachas use crystals and one more thing add a feature to interact with the characters who have already received ld animation like stroking it or talking to the character because when interacting the character just stays still without any movement or expression please make it like a character from the game blue archive when you get the ld,Positif,65
Pengguna Google,3,"the game gacha currency from CBT is 1500 while now its 3000. make it 1500 again the gacha currency is so hard to get too there's many bug like some story dont have text, cant make account with some gmail, etc pls make this game better",2025-10-21 14:10:55,0,,,"mata uang gacha game dari CBT adalah 1500 sedangkan sekarang menjadi 3000. jadikan 1500 lagi mata uang gacha sangat sulit didapat juga ada banyak bug seperti beberapa cerita tidak memiliki teks, tidak dapat membuat akun dengan beberapa gmail, dll tolong buat game ini lebih baik",the game gacha currency from cbt is while now its make it again the gacha currency is so hard to get too there s many bug like some story dont have text cant make account with some gmail etc pls make this game better,Netral,45
Pengguna Google,1,game kikir,2025-10-21 14:07:49,1,,,game kikir,game kikir,Negatif,2
Pengguna Google,1,banyak yang perlu di improve,2025-10-21 14:02:16,1,,,banyak yang perlu ditingkatkan,banyak perlu improve,Negatif,4
Pengguna Google,5,bagus game nya cuma buat gacha terlalu mahal harus nya 1600 aja buat pull nya,2025-10-21 14:02:11,0,,,bagus game nya cuma buat gacha terlalu mahal harus nya 1600 aja buat pull nya,bagus game nya cuma buat gacha terlalu mahal nya aja buat pull nya,Positif,15
Pengguna Google,1,"game ini sangat membosankan resource sangat mahal jika anda free to play tidak disarankan bermain game ini bahkan ketika Anda sudah top up masih terasa sangat mahal untuk. bermain nyaman di game ini hari kedua saya sudah uninstall game ini, Terima kasih",2025-10-21 13:56:42,3,,,"game ini sangat membosankan resource sangat mahal jika anda free to play tidak disarankan bermain game ini bahkan ketika Anda sudah top up masih terasa sangat mahal untuk. bermain nyaman di game ini hari kedua saya sudah uninstall game ini, Terima kasih",game sangat bosan resource sangat mahal anda free to play saran main game bahkan anda top up asa sangat mahal main nyaman game hari dua sudah uninstall game terima kasih,Negatif,42
Pengguna Google,1,kikir,2025-10-21 13:55:19,2,,,pelit,kikir,Negatif,1
Pengguna Google,1,Bad game economy and bad decision from yostar 👎🏻,2025-10-21 13:55:14,2,,,Ekonomi permainan buruk dan keputusan buruk dari yostar 👎🏻,bad game economy and bad decision from yostar,Negatif,9
Pengguna Google,1,"game kikir, sistem gacha ampas, gasesuai curency",2025-10-21 13:52:45,2,,,"game kikir, sistem gacha ampas, gasesuai curency",game kikir sistem gacha ampas gasesuai curency,Negatif,7
Pengguna Google,1,"game taik gw cuma main sehari udh bosen aja trus juga ini game kikirnya minta ampun, bahkan gw ngerasa genshin mendingan dah",2025-10-21 13:52:10,3,,,"game taik gw cuma main sehari udh bosen aja trus juga ini game kikirnya minta ampun, bahkan gw ngerasa genshin mendingan dah",game taik gw cuma main hari udh bosen aja trus ini game kikir minta ampun bahkan gw ngerasa genshin mending dah,Negatif,22
Pengguna Google,1,ampas,2025-10-21 13:51:26,2,,,ampas,ampas,Negatif,1
Pengguna Google,1,Your gacha system is garbage,2025-10-21 13:51:18,2,,,Sistem gacha Anda adalah sampah,your gacha system is garbage,Negatif,5
Pengguna Google,1,kikir parah,2025-10-21 13:50:29,2,,,kikir parah,kikir parah,Negatif,2
Pengguna Google,1,rating gacha buruk,2025-10-21 13:47:55,1,,,hingga peringkatnya,rating gacha buruk,Negatif,2
Pengguna Google,5,nice game,2025-10-21 13:47:48,0,,,permainan yang bagus,nice game,Positif,3
Pengguna Google,1,"Gacha sistem paling PARAH yg gua mainin, dari yg CBT 1500/multi pull jadi 3000/multi pull pas rilis, dan gk sebanding dengan income crystal yg didapetin ntah dari daily atau event, mana staminanya seret pulak. Semoga EOS dah nih game klu gk ada pembenahan👎🏻",2025-10-21 13:45:16,6,,,"Gacha sistem paling PARAH yg gua mainin, dari yg CBT 1500/multi pull jadi 3000/multi pull pas rilis, dan gk sebanding dengan income crystal yg didapetin ntah dari daily atau event, mana staminanya seret pulak. Semoga EOS dah nih game klu gk ada pembenahan👎🏻",gacha sistem paling parah yg gua mainin yg cbt multi pull jadi multi pull pas rilis gk banding income crystal yg didapetin ntah daily event mana stamina seret pulak moga eos dah nih game klu gk benah,Negatif,43
Pengguna Google,1,Seret ladang gachanya sama spark terlalu tinggi,2025-10-21 13:41:48,2,,,Seret bidang gacha dengan percikan terlalu tinggi,seret ladang gachanya sama spark terlalu tinggi,Negatif,7
Pengguna Google,1,"gaca nya kemahalan, reward nya dikit, pity nya tinggi hadeuhh padahal game nya seru",2025-10-21 13:40:08,2,,,"gaca nya kemahalan, reward nya dikit, pity nya tinggi hadeuhh padahal game nya seru",gaca nya mahal reward nya dikit pity nya tinggi hadeuhh padahal game nya seru,Negatif,14
Pengguna Google,4,"For developers, please give pity to the gacha disk system so that it is guaranteed to be obtained, if it is like now, we who play feel like we are being played because the rate of getting it is very low.",2025-10-21 13:39:14,0,,,"Bagi para developer mohon dikasihani sistem gacha disknya agar terjamin dapat di dapatkan, jika seperti sekarang ini kita yang bermain merasa seperti sedang dipermainkan karena rate untuk mendapatkannya sangat rendah.",for developers please give pity to the gacha disk system so that it is guaranteed to be obtained if it is like now we who play feel like we are being played because the rate of getting it is very low,Positif,30
Pengguna Google,1,"kikir, gacha nya sama reward gk seimbang, terus gamenya juga suka force close",2025-10-21 13:38:18,2,,,"kikir, gacha nya sama reward gk seimbang, terus gamenya juga suka force close",kikir gacha nya sama reward gk imbang terus gamenya suka force close,Negatif,13
Pengguna Google,1,"kikir bet, ngalahin genshin inimah",2025-10-21 13:34:57,1,,,"kikir bet, ngalahin genshin inimah",kikir bet ngalahin genshin inimah,Negatif,5
Pengguna Google,1,Game kikir masa 10x Pull 3000 ngotak dikit lah,2025-10-21 13:31:00,2,,,Game kikir masa 10x Pull 3000 ngotak dikit lah,game kikir masa x pull ngotak dikit lah,Negatif,9
Pengguna Google,1,You guys raised the microtransaction prices.,2025-10-21 13:29:53,2,,,Kalian menaikkan harga transaksi mikro.,you guys raised the microtransaction prices,Negatif,5
Pengguna Google,1,Game Kikir,2025-10-21 13:29:51,2,,,Game Kikir,game kikir,Negatif,2
Pengguna Google,1,kikir,2025-10-21 13:29:20,2,,,pelit,kikir,Negatif,1
Pengguna Google,1,Game KIKIR,2025-10-21 13:28:39,2,,,Game KIKIR,game kikir,Negatif,2
Pengguna Google,1,stella kikir ga bebenah eos ni mah.,2025-10-21 13:27:22,2,,,stella kikir ga bebenah eos ni mah.,stella kikir ga bebenah eos ni mah,Negatif,7
Pengguna Google,1,3000 for 10 pull?? are u crazy?? will be dead Game soon,2025-10-21 13:23:14,2,,,3000 untuk 10 tarikan?? apakah kamu gila?? akan mati Game segera,for pull are u crazy will be dead game soon,Negatif,11
Pengguna Google,1,game kikir njiir,2025-10-21 13:20:16,1,,,game kikir njiir,game kikir njiir,Negatif,3
Pengguna Google,1,rest in peace Stella Sora,2025-10-21 13:19:46,1,,,istirahatlah dengan tenang Stella Sora,rest in peace stella sora,Negatif,5
Pengguna Google,1,"gachanya membagongkan sekali. pity di 120 itupun masih 50/50, yang memberatkan lagi per 10x gacha pake 3000 currency. semoga aja bakal di rubah sih kedepannya. bahkan di beta hanya 1600 per 10x gacha. ini mah pengurasan masal, itupun kalo bertahan lama",2025-10-21 13:19:43,28,,,"gachanya membagongkan sekali. pity di 120 itupun masih 50/50, yang memberatkan lagi per 10x gacha pake 3000 currency. semoga aja bakal di rubah sih kedepannya. bahkan di beta hanya 1600 per 10x gacha. ini mah pengurasan masal, itupun kalo bertahan lama",gachanya bagong sekali pity itu yang berat per x gacha pake currency moga aja bakal rubah sih depan bahkan beta per x gacha mah uras masal itu kalo tahan lama,Negatif,41
Pengguna Google,1,kikir,2025-10-21 13:18:24,1,,,pelit,kikir,Negatif,1
Pengguna Google,1,kikir,2025-10-21 13:18:18,1,,,pelit,kikir,Negatif,1
Pengguna Google,5,desain karakternya... bikin... 😭,2025-10-21 13:16:31,0,,,desain karakternya... bikin... 😭,desain karakter bikin,Positif,4
Pengguna Google,1,"sistem gacha yang terlalu mahal untuk sebuah game yang cuma begini, dan juga tolong diperbaiki optimalisasi untuk desain 3D agar dapat dimainkan secara lancar",2025-10-21 13:16:25,5,,,"sistem gacha yang terlalu mahal untuk sebuah game yang cuma begini, dan juga tolong diperbaiki optimalisasi untuk desain 3D agar dapat dimainkan secara lancar",sistem gacha terlalu mahal buah game cuma begini juga baik optimalisasi desain d dapat main lancar,Negatif,24
Pengguna Google,1,gamenya bagus saya suka sama gameplaynya,2025-10-21 13:12:49,1,,,gamenya bagus saya suka sama gameplaynya,gamenya bagus suka sama gameplaynya,Negatif,6
Pengguna Google,3,gameplay bagus tapi buat gacha terlalu mahal,2025-10-21 13:04:24,0,,,gameplay bagus tapi buat gacha terlalu mahal,gameplay bagus buat gacha terlalu mahal,Netral,7
